seq,level_1_category,level_2_category,upc,price
15519,00000009,00000115,0718403208540,1393.95
15520,00000009,00000115,0293687726299,1494.43
15521,00000009,00000115,0851725266468,235.77
15522,00000009,00000115,1112308002248,937.91
15523,00000009,00000115,0780077939914,380.77
15524,00000009,00000115,0778709602343,57.80
15525,00000009,00000115,0242812781146,199.30
15526,00000009,00000115,0843386272292,1057.74
15527,00000009,00000115,1354340929804,1448.21
15528,00000009,00000115,0108999666778,1082.61
15529,00000009,00000115,0982177310369,489.33
15530,00000009,00000115,0082416705427,402.59
15531,00000009,00000115,1322726107412,1424.29
15532,00000009,00000115,0298468432772,792.00
15533,00000009,00000115,0030385627486,46.46
15534,00000009,00000115,1125858588759,180.00
15535,00000009,00000115,0318651820695,667.00
15536,00000009,00000115,1323962607599,289.63
15537,00000009,00000115,0558586406827,610.89
15538,00000009,00000115,0850744996875,504.81
15539,00000009,00000115,0108880240148,68.27
15540,00000009,00000115,0173385329032,52.37
15541,00000009,00000115,0377087474780,275.49
15542,00000009,00000115,0554739920967,1417.11
15543,00000009,00000115,1067724262960,931.99
15544,00000009,00000115,0628803717187,357.34
15545,00000009,00000115,0973803086727,1257.44
15546,00000009,00000115,0890251319163,387.87
15547,00000009,00000115,0547793881565,202.17
15548,00000009,00000115,0671585630984,891.48
15549,00000009,00000115,0424617147239,447.49
15550,00000009,00000115,0693112457574,1344.24
15551,00000009,00000115,0094151469854,616.17
15552,00000009,00000115,0986540309783,491.45
15553,00000009,00000115,0162925152711,1184.19
15554,00000009,00000116,0700933836966,107.75
15555,00000009,00000116,0492324183901,152.11
15556,00000009,00000116,1211801409353,574.46
15557,00000009,00000116,0070511402730,542.54
15558,00000009,00000116,0890949555279,1465.90
15559,00000009,00000116,0730296851849,1339.85
15560,00000009,00000116,0415702061790,931.22
15561,00000009,00000116,1162402965130,1412.49
15562,00000009,00000116,0466074457902,562.30
15563,00000009,00000116,1331233996396,354.70
15564,00000009,00000116,1067462038933,1227.95
15565,00000009,00000116,0569220870560,729.79
15566,00000009,00000116,0488667350483,1178.80
15567,00000009,00000116,0538875033149,1206.99
15568,00000009,00000116,1136168417196,689.94
15569,00000009,00000116,0199031363946,1151.30
15570,00000009,00000116,0866718000219,888.67
15571,00000009,00000116,1246390917385,777.12
15572,00000009,00000116,0120533313757,690.88
15573,00000009,00000116,0034310184648,1248.87
15574,00000009,00000116,1090010748329,842.64
15575,00000009,00000116,1351907565390,583.99
15576,00000009,00000116,0945232020924,1383.40
15577,00000009,00000116,0484773458464,310.99
15578,00000009,00000116,0196328986925,890.85
15579,00000009,00000116,0417986606414,531.37
15580,00000009,00000116,1061317868386,384.21
15581,00000009,00000116,0574594493833,326.46
15582,00000009,00000116,0225650531616,302.30
15583,00000009,00000116,0283083640817,1363.64
15584,00000009,00000116,1235573398196,901.52
15585,00000009,00000116,0783594792734,479.63
15586,00000009,00000116,0138527295453,1443.92
15587,00000009,00000116,0639376142962,659.60
15588,00000009,00000116,0862521393623,624.89
15589,00000009,00000116,0896543131468,451.30
15590,00000009,00000116,0802449776702,1074.83
15591,00000009,00000116,0400764046649,188.19
15592,00000009,00000116,0796360879300,658.53
15593,00000009,00000116,0564044129382,1336.62
15594,00000009,00000116,0518729903514,1447.44
15595,00000009,00000116,1194682710452,827.21
15596,00000009,00000116,0001925021743,1283.21
15597,00000009,00000116,0815637197722,227.40
15598,00000009,00000116,0390999161234,860.12
15599,00000009,00000116,0620622770336,951.75
15600,00000009,00000116,0271520075186,1258.23
15601,00000009,00000116,0377251655663,538.36
15602,00000009,00000116,0911040529706,651.47
15603,00000009,00000116,1084677203215,694.18
15604,00000009,00000116,0449073175763,480.62
15605,00000009,00000116,0306232442473,1374.51
15606,00000009,00000116,0789379381780,145.53
15607,00000009,00000116,1207541189723,678.53
15608,00000009,00000116,0441615532041,448.24
15609,00000009,00000116,1251351659488,923.58
15610,00000009,00000116,0661865052650,1296.14
15611,00000010,00000101,0109783696933,1384.58
15612,00000010,00000101,0984829562638,1416.15
15613,00000010,00000101,0946843192765,83.84
15614,00000010,00000101,0350920402577,401.17
15615,00000010,00000101,0368029928669,1459.69
15616,00000010,00000101,0123280596909,1028.16
15617,00000010,00000101,0611392238010,1330.90
15618,00000010,00000101,0019757266249,446.99
15619,00000010,00000101,0324520176411,142.48
15620,00000010,00000101,0439730728265,1196.51
15621,00000010,00000101,0525222965666,4.74
15622,00000010,00000101,1162929912693,771.13
15623,00000010,00000101,1131681334432,1014.67
15624,00000010,00000101,1183884611889,1274.49
15625,00000010,00000101,0061394321393,404.68
15626,00000010,00000101,0052716851339,996.62
15627,00000010,00000101,0384288657072,337.89
15628,00000010,00000101,0702445428202,816.72
15629,00000010,00000101,0175992542408,1384.90
15630,00000010,00000101,0619448507103,1146.22
15631,00000010,00000101,0784134586622,1076.37
15632,00000010,00000101,0165749707945,744.19
15633,00000010,00000101,1316661582076,905.52
15634,00000010,00000101,1225654818842,287.13
15635,00000010,00000101,0718153941049,881.34
15636,00000010,00000101,0834171234335,664.77
15637,00000010,00000101,0571616706674,344.93
15638,00000010,00000101,0411438339349,1185.21
15639,00000010,00000101,1120229230084,622.29
15640,00000010,00000101,0367798557742,280.40
15641,00000010,00000101,1184675217105,340.97
15642,00000010,00000101,0633257522898,1443.54
15643,00000010,00000101,0366044003903,228.72
15644,00000010,00000101,0493360604221,662.48
15645,00000010,00000101,0681596028533,1103.56
15646,00000010,00000101,0065887536196,451.11
15647,00000010,00000101,1134930672330,1236.91
15648,00000010,00000101,1224414994956,1063.62
15649,00000010,00000101,0139405806761,198.88
15650,00000010,00000101,0283289851734,1051.49
15651,00000010,00000101,0811964116627,879.63
15652,00000010,00000101,0844624290801,1225.78
15653,00000010,00000101,1170983176258,90.69
15654,00000010,00000101,0841399763851,1481.46
15655,00000010,00000101,0573154347852,1246.77
15656,00000010,00000101,0232895061303,1114.48
15657,00000010,00000101,0858853982482,997.14
15658,00000010,00000101,0733052764834,557.59
15659,00000010,00000101,1315052086261,239.76
15660,00000010,00000101,0924429962094,928.12
15661,00000010,00000101,0479148340833,1018.52
15662,00000010,00000101,0113016711089,1155.24
15663,00000010,00000101,1084928968771,451.36
15664,00000010,00000101,0558815668545,899.74
15665,00000010,00000101,0185884818535,783.18
15666,00000010,00000101,0974083607268,506.44
15667,00000010,00000101,0518182761591,880.70
15668,00000010,00000101,0346371651008,1007.63
15669,00000010,00000101,0073168892466,1034.10
15670,00000010,00000101,1002341802649,588.43
15671,00000010,00000101,0855694258332,881.74
15672,00000010,00000101,0170735651843,400.36
15673,00000010,00000101,0628273448529,895.36
15674,00000010,00000101,1390632139636,227.80
15675,00000010,00000101,0139808059870,558.47
15676,00000010,00000101,1081315100646,1284.89
15677,00000010,00000101,0298197989974,378.95
15678,00000010,00000101,0621993655185,1234.88
15679,00000010,00000101,1043246119333,1401.50
15680,00000010,00000101,0239970337681,860.49
15681,00000010,00000101,0146315927271,822.22
15682,00000010,00000101,0257021087873,715.13
15683,00000010,00000101,1088435845396,1109.14
15684,00000010,00000101,0782263626479,337.43
15685,00000010,00000101,0225579022820,531.21
15686,00000010,00000101,0731318276824,654.12
15687,00000010,00000101,0503274849660,344.10
15688,00000010,00000101,0940246871302,1191.50
15689,00000010,00000101,0457291781444,629.43
15690,00000010,00000101,0110526351934,1396.74
15691,00000010,00000101,0036093726275,676.85
15692,00000010,00000101,0436458196833,155.43
15693,00000010,00000101,0544637785867,825.60
15694,00000010,00000101,0960685805379,434.26
15695,00000010,00000101,0061659045750,1471.99
15696,00000010,00000101,1269510796660,1467.76
15697,00000010,00000101,0683199279008,1033.93
15698,00000010,00000101,0871653585080,142.78
15699,00000010,00000101,0032615056240,373.64
15700,00000010,00000101,0170064818245,1216.57
15701,00000010,00000101,0190429953220,1304.16
15702,00000010,00000101,1097563068713,1150.28
15703,00000010,00000101,0755837082049,249.31
15704,00000010,00000101,1079016294252,635.10
15705,00000010,00000101,1218995945353,117.30
15706,00000010,00000101,0972577031162,235.23
15707,00000010,00000101,0363114459288,55.39
15708,00000010,00000101,1278118411226,318.47
15709,00000010,00000101,0795616897754,1329.81
15710,00000010,00000101,1377408367622,164.23
15711,00000010,00000101,0007215050523,921.27
15712,00000010,00000101,1096098148891,650.36
15713,00000010,00000101,0459043091313,1458.15
15714,00000010,00000101,1273433612716,970.50
15715,00000010,00000101,1071454258131,47.37
15716,00000010,00000101,0696464288940,449.40
15717,00000010,00000101,1328838001686,776.65
15718,00000010,00000101,0539259465310,1312.87
15719,00000010,00000101,0205536316223,966.23
15720,00000010,00000101,1057799833820,192.48
15721,00000010,00000101,0400695463263,1176.68
15722,00000010,00000101,0369679620989,428.75
15723,00000010,00000102,0447745556841,28.80
15724,00000010,00000102,0584399813859,365.92
15725,00000010,00000102,0636733424419,34.69
15726,00000010,00000102,0210044148037,580.30
15727,00000010,00000102,0467305242403,1029.60
15728,00000010,00000102,1112191439664,234.92
15729,00000010,00000102,0103213721349,293.78
15730,00000010,00000102,0831829630983,1070.27
15731,00000010,00000102,0140755988274,274.24
15732,00000010,00000102,0886025169119,1154.89
15733,00000010,00000102,1164948321937,1245.91
15734,00000010,00000102,1013776382965,17.39
15735,00000010,00000102,0055572819970,1045.94
15736,00000010,00000102,1205291053400,789.92
15737,00000010,00000102,1007765424606,356.60
15738,00000010,00000102,0938821899285,28.47
15739,00000010,00000102,0482182387580,547.00
15740,00000010,00000102,0549307088859,1096.49
15741,00000010,00000102,1071719311755,37.84
15742,00000010,00000102,0106334873683,1082.88
15743,00000010,00000102,0611851160067,66.59
15744,00000010,00000102,1216171134843,886.45
15745,00000010,00000102,0231194773931,1187.59
15746,00000010,00000102,0332604130143,1279.15
15747,00000010,00000102,0654834426514,1027.43
15748,00000010,00000102,1274367113676,1234.63
15749,00000010,00000102,0560455284429,579.27
15750,00000010,00000102,0331069703169,585.80
15751,00000010,00000102,1291960628239,693.60
15752,00000010,00000102,0351841372383,1459.65
15753,00000010,00000102,1251806211131,739.62
15754,00000010,00000102,0073446900968,1231.47
15755,00000010,00000102,0548251626445,579.49
15756,00000010,00000102,0662209036343,1163.24
15757,00000010,00000102,0386690704498,236.52
15758,00000010,00000102,0691919670271,814.59
15759,00000010,00000102,0783659545244,1102.12
15760,00000010,00000102,0824148051997,1203.50
15761,00000010,00000102,0164994434200,1089.66
15762,00000010,00000102,0913686991169,547.90
15763,00000010,00000102,0059226585600,1351.24
15764,00000010,00000102,0729126096383,835.77
15765,00000010,00000102,0127819014810,1201.61
15766,00000010,00000102,1118370116005,616.58
15767,00000010,00000102,0254820184307,881.28
15768,00000010,00000102,0137603600754,183.38
15769,00000010,00000102,0236518924327,790.87
15770,00000010,00000102,0379333721662,1351.42
15771,00000010,00000102,0134979410505,755.26
15772,00000010,00000102,0563742420036,363.19
15773,00000010,00000102,0245832145318,133.46
15774,00000010,00000102,0867421150741,377.82
15775,00000010,00000102,0762539930998,1159.51
15776,00000010,00000102,1317292692172,149.00
15777,00000010,00000102,0638925120208,381.29
15778,00000010,00000102,0076971888787,1128.97
15779,00000010,00000102,1385445649557,462.67
15780,00000010,00000102,0465346012436,918.91
15781,00000010,00000102,0900935341486,849.70
15782,00000010,00000102,0131568115926,1152.73
15783,00000010,00000102,1097495894657,1214.91
15784,00000010,00000102,0595184752048,116.21
15785,00000010,00000102,1041620452731,1444.95
15786,00000010,00000102,1323629533261,1005.28
15787,00000010,00000102,0419651499895,208.95
15788,00000010,00000102,0013027968550,1399.68
15789,00000010,00000102,0654160278955,1234.64
15790,00000010,00000102,1002618088981,359.87
15791,00000010,00000102,0481057162802,993.13
15792,00000010,00000102,1393336880279,1039.79
15793,00000010,00000102,0881397957470,626.42
15794,00000010,00000102,0816336495287,136.45
15795,00000010,00000102,0271182250013,5.24
15796,00000010,00000102,0960059560354,706.00
15797,00000010,00000102,0758265706396,314.42
15798,00000010,00000102,0380335406051,1481.61
15799,00000010,00000102,0085526271042,1191.12
15800,00000010,00000102,0566609252535,927.46
15801,00000010,00000102,0731548905754,112.81
15802,00000010,00000102,1060389733677,184.12
15803,00000010,00000102,0798713803734,1345.60
15804,00000010,00000102,1208120250810,775.40
15805,00000010,00000102,0939722703916,1407.00
15806,00000010,00000102,1391827808702,908.95
15807,00000010,00000102,0980789770885,1224.36
15808,00000010,00000102,0628259392358,786.58
15809,00000010,00000102,1063925534011,1054.32
15810,00000010,00000102,0576458785115,1289.94
15811,00000010,00000102,0924635883664,737.16
15812,00000010,00000102,0285759005456,284.73
15813,00000010,00000102,1309504376826,808.38
15814,00000010,00000102,0726356882946,60.81
15815,00000010,00000102,0246870237072,1326.59
15816,00000010,00000102,0366757009971,1466.40
15817,00000010,00000102,0899793200588,827.16
15818,00000010,00000102,1040689321064,799.48
15819,00000010,00000102,0293931189467,764.95
15820,00000010,00000102,1143062316180,991.80
15821,00000010,00000102,1218437009391,93.18
15822,00000010,00000102,1259479016381,570.39
15823,00000010,00000102,1082714976191,1070.97
15824,00000010,00000102,0784298330659,1009.71
15825,00000010,00000102,0286722008627,839.75
15826,00000010,00000102,0802963672542,696.49
15827,00000010,00000102,1398254509615,978.30
15828,00000010,00000102,1159492930872,447.99
15829,00000010,00000102,0596483097571,1186.95
15830,00000010,00000102,0781191394627,499.78
15831,00000010,00000102,1149736980305,1188.90
15832,00000010,00000102,0447746986920,445.27
15833,00000010,00000102,1199265889617,1063.17
15834,00000010,00000102,1174412607221,940.45
15835,00000010,00000103,1141499334951,110.51
15836,00000010,00000103,1345860428137,1292.21
15837,00000010,00000103,0672247063546,1367.95
15838,00000010,00000103,0766937834766,444.11
15839,00000010,00000103,0219362511615,1165.25
15840,00000010,00000103,1125632468871,533.57
15841,00000010,00000103,0301566060973,1443.64
15842,00000010,00000103,1394830089397,1035.93
15843,00000010,00000103,0091531794667,500.42
15844,00000010,00000103,0495284578251,874.61
15845,00000010,00000103,0399557800851,766.19
15846,00000010,00000103,0722890243694,423.10
15847,00000010,00000103,0665445033862,201.30
15848,00000010,00000103,1372823558723,266.80
15849,00000010,00000103,1182351162541,1043.31
15850,00000010,00000103,1244325743658,123.29
15851,00000010,00000103,0778813675301,72.63
15852,00000010,00000103,0097374557827,678.13
15853,00000010,00000103,1352760877217,1166.43
15854,00000010,00000103,0702910454231,281.23
15855,00000010,00000103,0658730736937,1131.80
15856,00000010,00000103,0850172108475,514.64
15857,00000010,00000103,0709978389185,675.88
15858,00000010,00000103,1182982522196,1465.28
15859,00000010,00000103,1186931692275,994.43
15860,00000010,00000103,0028238594634,1004.53
15861,00000010,00000103,0444714279176,568.47
15862,00000010,00000103,0388642922844,110.11
15863,00000010,00000103,1108151484072,1316.99
15864,00000010,00000103,1217351416285,959.37
15865,00000010,00000103,1192420346130,912.87
15866,00000010,00000103,1076824439578,1319.55
15867,00000010,00000103,0214891696772,130.58
15868,00000010,00000103,1137294130041,1206.19
15869,00000010,00000103,0678238061454,1492.40
15870,00000010,00000103,0222544252978,1305.31
15871,00000010,00000103,0312018734212,867.85
15872,00000010,00000103,1220109910836,821.00
15873,00000010,00000103,0106702266505,1466.15
15874,00000010,00000103,0532028199478,205.73
15875,00000010,00000103,1151730242587,1024.20
15876,00000010,00000103,1369952655751,898.90
15877,00000010,00000103,0495916602255,69.80
15878,00000010,00000103,1386661268560,896.89
15879,00000010,00000103,1322575270459,546.82
15880,00000010,00000103,0455274998087,617.90
15881,00000010,00000103,0782021203324,174.49
15882,00000010,00000103,1214502183577,1446.92
15883,00000010,00000103,1389280963014,780.50
15884,00000010,00000103,1338098193533,1189.41
15885,00000010,00000103,1399859790415,167.40
15886,00000010,00000103,0367480871927,723.98
15887,00000010,00000103,1062239192702,1145.20
15888,00000010,00000103,0312027775060,77.85
15889,00000010,00000103,0137917462413,872.71
15890,00000010,00000103,1339899226130,1237.97
15891,00000010,00000103,1107279336362,573.16
15892,00000010,00000103,0001296691293,184.53
15893,00000010,00000103,0361939351572,1287.44
15894,00000010,00000103,0450201095327,1182.77
15895,00000010,00000103,0238516047893,1282.35
15896,00000010,00000103,0864416935581,512.18
15897,00000010,00000103,1102146541603,49.23
15898,00000010,00000103,0883153303941,1460.48
15899,00000010,00000103,0116901736082,1470.50
15900,00000010,00000103,0541239823799,949.83
15901,00000010,00000103,0556444242204,1129.30
15902,00000010,00000103,0433441095197,668.82
15903,00000010,00000103,0905151937642,1295.65
15904,00000010,00000103,0217971019829,122.97
15905,00000010,00000103,0326130072541,1017.79
15906,00000010,00000103,0075563663825,42.57
15907,00000010,00000103,0171845715968,537.90
15908,00000010,00000103,1042511129749,423.59
15909,00000010,00000103,0092984476018,1111.55
15910,00000010,00000103,0755623731595,683.64
15911,00000010,00000103,0430641145332,243.62
15912,00000010,00000103,0233067106556,616.90
15913,00000010,00000103,1095344004882,995.42
15914,00000010,00000103,0179648340585,958.71
15915,00000010,00000103,0701590646752,623.30
15916,00000010,00000103,0002633085430,217.23
15917,00000010,00000103,1002119990448,1372.82
15918,00000010,00000103,1234419558473,1444.76
15919,00000010,00000103,0691361950556,1365.76
15920,00000010,00000103,1306926211483,796.40
15921,00000010,00000103,0894039432624,239.18
15922,00000010,00000103,0962767757194,1322.15
15923,00000010,00000103,0889123364905,624.25
15924,00000010,00000103,0437829743281,1272.62
15925,00000010,00000103,0029209851312,1076.26
15926,00000010,00000103,1381875952472,1453.71
15927,00000010,00000103,1021284407445,1216.97
15928,00000010,00000103,0812995298603,836.50
15929,00000010,00000103,0245476656799,1072.43
15930,00000010,00000103,0060591351257,892.37
15931,00000010,00000103,0817984173268,403.23
15932,00000010,00000103,0997581290251,310.63
15933,00000010,00000103,0972838506255,1489.25
15934,00000010,00000103,0329440359265,1237.18
15935,00000010,00000103,1206504678373,579.16
15936,00000010,00000103,0793726669384,1032.14
15937,00000010,00000103,0175910631146,665.16
15938,00000010,00000103,0351466597628,665.80
15939,00000010,00000104,0644797684533,39.33
15940,00000010,00000104,0683767332562,997.93
15941,00000010,00000104,1209645485251,117.96
15942,00000010,00000104,1313814923021,1004.32
15943,00000010,00000104,1357767384409,1141.66
15944,00000010,00000104,1397201517086,121.80
15945,00000010,00000104,0136644838799,209.54
15946,00000010,00000104,1268185627965,1429.46
15947,00000010,00000104,0212642748893,562.39
15948,00000010,00000104,1036452202609,770.92
15949,00000010,00000104,1291719226990,605.19
15950,00000010,00000104,0530497217839,1107.63
15951,00000010,00000104,0409532297177,563.17
15952,00000010,00000104,1364249089912,730.73
15953,00000010,00000104,0703104094288,275.86
15954,00000010,00000104,0135302732165,649.19
15955,00000010,00000104,0009590898370,840.82
15956,00000010,00000104,1248885057057,336.75
15957,00000010,00000104,0819747455154,528.86
15958,00000010,00000104,0405494653761,958.26
15959,00000010,00000104,1115389150617,1386.59
15960,00000010,00000104,0272353296212,1330.37
15961,00000010,00000104,0798708896758,648.54
15962,00000010,00000104,1053643182571,902.60
15963,00000010,00000104,0024736698393,676.10
15964,00000010,00000104,0071719926974,1043.14
15965,00000010,00000104,1113315065288,1206.11
15966,00000010,00000104,1251624975031,1208.12
15967,00000010,00000104,0432773452746,331.36
15968,00000010,00000104,0847374933592,391.30
15969,00000010,00000104,1205092756449,848.81
15970,00000010,00000104,1280931485445,744.14
15971,00000010,00000104,0581192356965,71.18
15972,00000010,00000104,0874048954515,22.86
15973,00000010,00000104,1012251168056,755.39
15974,00000010,00000104,1235979053064,1118.17
15975,00000010,00000104,1034334291604,443.98
15976,00000010,00000104,0897821784710,640.76
15977,00000010,00000104,0868226357021,716.20
15978,00000010,00000104,1260392903801,219.69
15979,00000010,00000104,0932663232460,799.55
15980,00000010,00000104,0038022620548,132.31
15981,00000010,00000104,0259062915566,208.49
15982,00000010,00000104,0399910655814,1427.57
15983,00000010,00000104,1285630666508,1009.66
15984,00000010,00000104,0346418534127,459.13
15985,00000010,00000104,0460801693939,503.40
15986,00000010,00000104,0435368150294,593.11
15987,00000010,00000104,0202536131917,407.15
15988,00000010,00000104,0160273876631,564.70
15989,00000010,00000104,0896345551945,172.83
15990,00000010,00000104,1112872708904,29.00
15991,00000010,00000104,0457368041792,593.70
15992,00000010,00000104,0485808913200,719.85
15993,00000010,00000104,0402276941535,1362.26
15994,00000010,00000104,1273571539821,272.91
15995,00000010,00000104,0698467329712,150.90
15996,00000010,00000104,0258395560696,505.88
15997,00000010,00000104,0655964242739,929.32
15998,00000010,00000104,1372442417456,825.68
15999,00000010,00000104,0160157771007,802.60
16000,00000010,00000104,0791542237398,855.61
16001,00000010,00000104,0073855982937,910.77
16002,00000010,00000104,0373156128356,1340.84
16003,00000010,00000104,0805202883792,285.52
16004,00000010,00000104,1198437128707,71.70
16005,00000010,00000104,0051051226093,488.52
16006,00000010,00000104,1025722520666,1102.97
16007,00000010,00000104,0168943281563,184.71
16008,00000010,00000104,0539481662082,809.35
16009,00000010,00000104,1047952926568,690.73
16010,00000010,00000104,0174810132609,1039.48
16011,00000010,00000104,0019531648018,122.89
16012,00000010,00000104,1351549607908,585.51
16013,00000010,00000104,0752767454496,419.82
16014,00000010,00000104,1031315782410,388.42
16015,00000010,00000104,0947812654383,641.89
16016,00000010,00000104,1136006062748,418.14
16017,00000010,00000104,0807771799030,445.58
16018,00000010,00000104,1060342287223,1210.50
16019,00000010,00000104,0490012079642,285.93
16020,00000010,00000104,0647278785392,837.90
16021,00000010,00000104,0342761143962,1214.22
16022,00000010,00000104,0667345253746,896.97
16023,00000010,00000104,0974167707204,1367.54
16024,00000010,00000104,0159728800710,1303.77
16025,00000010,00000104,0262138781842,708.19
16026,00000010,00000104,0339311952525,448.97
16027,00000010,00000104,0601818744430,81.29
16028,00000010,00000104,1038788994197,1203.87
16029,00000010,00000104,0620416087473,130.65
16030,00000010,00000104,1128610870925,502.48
16031,00000010,00000104,0823172924109,1344.89
16032,00000010,00000104,1152428241950,512.50
16033,00000010,00000104,1285923581693,342.18
16034,00000010,00000104,0486944769683,726.92
16035,00000010,00000104,1317489167933,453.66
16036,00000010,00000104,0252292864093,826.94
16037,00000010,00000104,0311851998164,132.79
16038,00000010,00000104,1067593497098,147.73
16039,00000010,00000104,1067876553800,305.75
16040,00000010,00000104,1160852429554,784.80
16041,00000010,00000104,1181355889645,307.50
16042,00000010,00000104,0486001162389,1363.77
16043,00000010,00000104,0055856304178,1281.85
16044,00000010,00000104,0421620619036,746.93
16045,00000010,00000104,1025593329191,440.48
16046,00000010,00000104,0755495432125,344.31
16047,00000010,00000104,1297978699001,906.90
16048,00000010,00000104,0256870139085,388.65
16049,00000010,00000104,0021214256359,1170.11
16050,00000010,00000104,0102814352624,475.00
16051,00000010,00000104,0272020199136,13.60
16052,00000010,00000104,0652462428566,1459.13
16053,00000010,00000104,0535006543355,670.68
16054,00000010,00000104,0508655221653,88.30
16055,00000010,00000104,0498287440532,916.92
16056,00000010,00000104,0123611270430,641.56
16057,00000010,00000104,0390400081847,1161.22
16058,00000010,00000104,0318654945449,984.55
16059,00000010,00000104,0949713634679,1272.77
16060,00000010,00000104,0444148602335,1279.67
16061,00000010,00000104,0806373374027,1178.33
16062,00000010,00000104,0963264574505,1235.16
16063,00000010,00000104,0826609054387,1110.62
16064,00000010,00000105,1093904527710,986.30
16065,00000010,00000105,0121532253662,123.23
16066,00000010,00000105,0852200360251,850.93
16067,00000010,00000105,0329065045611,127.99
16068,00000010,00000105,0475065279904,128.00
16069,00000010,00000105,0870860151545,77.38
16070,00000010,00000105,0555136256628,811.46
16071,00000010,00000105,1272401347407,253.21
16072,00000010,00000105,0163093230065,130.20
16073,00000010,00000105,0600672709104,532.98
16074,00000010,00000105,0485895051861,1041.95
16075,00000010,00000105,1039624192890,186.40
16076,00000010,00000105,1361944083399,1005.45
16077,00000010,00000105,1050926791451,613.96
16078,00000010,00000105,1034077377177,476.23
16079,00000010,00000105,0475591518041,1401.97
16080,00000010,00000105,0457431226422,537.82
16081,00000010,00000105,0932807648461,51.36
16082,00000010,00000105,1032980720424,824.59
16083,00000010,00000105,0908416641254,1161.92
16084,00000010,00000105,0555587020137,1274.56
16085,00000010,00000105,1258546744646,597.27
16086,00000010,00000105,0910849112683,807.56
16087,00000010,00000105,0816634053110,1460.70
16088,00000010,00000105,1022532166374,476.42
16089,00000010,00000105,0850314080362,150.10
16090,00000010,00000105,1230265133857,272.51
16091,00000010,00000105,1170541771987,102.12
16092,00000010,00000105,1395455768322,1385.11
16093,00000010,00000105,0757230395795,715.23
16094,00000010,00000105,1273766395911,1479.71
16095,00000010,00000105,1048462521229,1479.37
16096,00000010,00000105,0557010047483,1415.56
16097,00000010,00000105,0742166230333,438.20
16098,00000010,00000105,0812592781683,1285.17
16099,00000010,00000105,0632758691249,679.82
16100,00000010,00000105,0145380405394,704.21
16101,00000010,00000105,0526623445146,476.55
16102,00000010,00000105,1271280301555,1073.20
16103,00000010,00000105,0634027234072,1327.90
16104,00000010,00000105,0521283530720,1407.93
16105,00000010,00000105,1377784802311,1339.48
16106,00000010,00000105,0152813980588,1319.19
16107,00000010,00000105,0868628951797,631.38
16108,00000010,00000105,1136310087536,1253.58
16109,00000010,00000105,0374937792872,1157.88
16110,00000010,00000105,0647880766468,243.42
16111,00000010,00000105,0809605064512,987.85
16112,00000010,00000105,0790232273685,951.47
16113,00000010,00000105,1361649930936,945.12
16114,00000010,00000105,0336749463401,1377.27
16115,00000010,00000105,1389418163804,238.63
16116,00000010,00000105,0495664541394,644.82
16117,00000010,00000105,0145218733316,198.33
16118,00000010,00000105,0004594593955,1392.74
16119,00000010,00000105,0294846473955,810.92
16120,00000010,00000105,0850952587049,1214.92
16121,00000010,00000105,1258497204886,865.96
16122,00000010,00000105,0305414242184,627.76
16123,00000010,00000105,0591611292026,766.27
16124,00000010,00000105,0165359398878,529.83
16125,00000010,00000105,0238264299063,642.33
16126,00000010,00000105,1372002346479,128.61
16127,00000010,00000105,0242673357511,243.31
16128,00000010,00000105,0235932572879,744.15
16129,00000010,00000105,0740813024526,347.15
16130,00000010,00000105,1044899589931,711.24
16131,00000010,00000105,1123768245885,502.90
16132,00000010,00000105,1197284502166,183.80
16133,00000010,00000105,1034515101098,222.90
16134,00000010,00000105,0728538390119,753.67
16135,00000010,00000105,0306703555756,646.47
16136,00000010,00000105,1311730302555,458.33
16137,00000010,00000105,1166325468143,607.78
16138,00000010,00000105,0594911772939,911.13
16139,00000010,00000105,0323015306111,368.85
16140,00000010,00000105,0117508898265,126.39
16141,00000010,00000105,0137226678895,154.39
16142,00000010,00000105,0780275181009,907.47
16143,00000010,00000105,0168802155516,1057.51
16144,00000010,00000105,0019703582706,1454.58
16145,00000010,00000105,0076913932523,1369.63
16146,00000010,00000105,1350778775754,49.35
16147,00000010,00000105,1093924321169,443.63
16148,00000010,00000106,0076561431409,542.92
16149,00000010,00000106,0469771539964,890.82
16150,00000010,00000106,0789419269658,976.36
16151,00000010,00000106,0263611043587,254.62
16152,00000010,00000106,0982653361533,617.85
16153,00000010,00000106,1245714894623,1250.34
16154,00000010,00000106,0185992300540,672.28
16155,00000010,00000106,0917379390741,459.00
16156,00000010,00000106,1106121843423,1439.83
16157,00000010,00000106,0643549350443,40.48
16158,00000010,00000106,0636991091149,862.81
16159,00000010,00000106,1385240169182,1095.28
16160,00000010,00000106,0075210885532,747.34
16161,00000010,00000106,0525480051385,527.15
16162,00000010,00000106,0135896935478,233.90
16163,00000010,00000106,0138769847380,727.99
16164,00000010,00000106,1260432193094,96.74
16165,00000010,00000106,0703090110825,329.59
16166,00000010,00000106,0076669247711,888.34
16167,00000010,00000106,0279242606749,1024.80
16168,00000010,00000106,0657270323560,608.81
16169,00000010,00000106,0075755466890,1175.65
16170,00000010,00000106,0855128853744,1143.86
16171,00000010,00000106,0185605540141,1487.61
16172,00000010,00000106,0340697517635,1035.97
16173,00000010,00000106,0463704882530,907.71
