customer_id,_id,pk,order_count,total_dollar_amount,total_item_count
8112,8112,8112,2,12116.16,6
8114,8114,8114,1,2358.3,2
8115,8115,8115,3,14171.080000000002,8
8116,8116,8116,3,8815.05,6
8117,8117,8117,2,14047.509999999998,6
8118,8118,8118,3,11434.18,7
8119,8119,8119,2,5895.54,5
8120,8120,8120,1,781.93,2
8121,8121,8121,5,24805.97,14
8122,8122,8122,8,30601.67,21
8123,8123,8123,3,8529.61,7
8124,8124,8124,4,18110.399999999998,9
8125,8125,8125,4,16615.36,10
8126,8126,8126,2,7970.32,6
8127,8127,8127,5,23535.090000000004,14
8128,8128,8128,1,4913.28,3
8129,8129,8129,1,4015.68,2
8130,8130,8130,4,14052.619999999999,12
8131,8131,8131,6,20620.26,14
8133,8133,8133,5,16544.73,13
8134,8134,8134,2,6285.6,5
8135,8135,8135,1,8244.65,3
8136,8136,8136,7,24697.059999999998,18
8137,8137,8137,2,4824.27,4
8138,8138,8138,2,6605.9,4
8139,8139,8139,3,11147.99,8
8140,8140,8140,5,16260.269999999999,12
8141,8141,8141,2,5612.73,4
8143,8143,8143,8,25839.33,22
8144,8144,8144,5,17954.69,13
8145,8145,8145,3,16499.16,9
8146,8146,8146,4,13254.18,10
8147,8147,8147,6,23268.950000000004,15
8148,8148,8148,1,3630.84,2
8149,8149,8149,4,12387.84,9
8150,8150,8150,4,14552.12,11
8151,8151,8151,7,25148.28,18
8152,8152,8152,1,2959.08,3
8153,8153,8153,4,15613.550000000001,10
8154,8154,8154,8,30207.480000000003,20
8155,8155,8155,2,12812.669999999998,4
8156,8156,8156,4,13539.58,8
8157,8157,8157,4,8990.189999999999,10
8158,8158,8158,4,15778.519999999999,10
8159,8159,8159,4,13944.140000000001,10
8160,8160,8160,3,7473.68,6
8161,8161,8161,2,8899.94,6
8162,8162,8162,2,5789.02,6
8163,8163,8163,1,2691.26,3
8164,8164,8164,2,7070.09,6
8165,8165,8165,4,13835.570000000002,11
8166,8166,8166,7,28805.300000000003,18
8167,8167,8167,4,16213.740000000002,11
8168,8168,8168,3,13969.11,8
8169,8169,8169,2,9568.099999999999,4
8170,8170,8170,3,14123.970000000001,7
8171,8171,8171,3,19046.46,8
8172,8172,8172,2,6151.3,5
8173,8173,8173,6,24716.65,18
8174,8174,8174,1,3051.49,2
8175,8175,8175,3,13078.61,7
8176,8176,8176,6,17685.2,13
8177,8177,8177,1,5128.09,3
8178,8178,8178,4,17575.510000000002,12
8179,8179,8179,2,10674.25,6
8180,8180,8180,5,15942.09,13
8182,8182,8182,5,27349.91,13
8183,8183,8183,2,3385.95,6
8184,8184,8184,1,895.53,2
8185,8185,8185,2,11998.34,6
8186,8186,8186,3,11609.21,7
8187,8187,8187,5,21081.61,13
8188,8188,8188,4,21303.64,9
8189,8189,8189,4,15121.330000000002,11
8190,8190,8190,4,15757.550000000001,10
8191,8191,8191,3,7367.799999999999,7
8192,8192,8192,6,21764.18,15
8193,8193,8193,3,14271.02,7
8194,8194,8194,5,20220.809999999998,15
8195,8195,8195,4,13508.869999999999,11
8197,8197,8197,2,5816.68,5
8198,8198,8198,3,11169.04,7
8199,8199,8199,2,12646.64,6
8200,8200,8200,2,8096.72,5
8201,8201,8201,2,8893.220000000001,5
8202,8202,8202,6,22869.75,18
8203,8203,8203,1,4967.18,3
8204,8204,8204,1,4392.31,2
8205,8205,8205,3,10487.560000000001,7
8206,8206,8206,4,12591.130000000001,11
8207,8207,8207,2,6470.0599999999995,5
8208,8208,8208,2,6855.3,5
8209,8209,8209,4,19532.0,11
8210,8210,8210,3,8817.189999999999,7
8212,8212,8212,6,20156.88,15
8213,8213,8213,6,15995.11,14
8214,8214,8214,1,4624.72,3
8215,8215,8215,8,36908.1,22
8216,8216,8216,2,13121.349999999999,4
8217,8217,8217,2,5062.09,5
8218,8218,8218,6,18875.670000000002,16
8219,8219,8219,1,3404.43,3
8220,8220,8220,4,16399.88,10
8221,8221,8221,3,10352.99,7
8222,8222,8222,2,13576.98,6
8223,8223,8223,6,22031.55,14
8224,8224,8224,1,5300.65,3
8225,8225,8225,4,9515.75,9
8226,8226,8226,3,15113.029999999999,8
8227,8227,8227,1,677.9,2
8228,8228,8228,4,22553.42,10
8229,8229,8229,4,14064.69,9
8230,8230,8230,5,24974.1,14
8231,8231,8231,3,12487.230000000001,8
8232,8232,8232,2,7026.2,6
8233,8233,8233,1,4646.84,3
8234,8234,8234,1,2608.55,2
8235,8235,8235,3,11950.880000000001,7
8236,8236,8236,2,4522.889999999999,5
8237,8237,8237,2,4657.61,5
8238,8238,8238,2,8272.08,5
8239,8239,8239,4,14138.68,9
8240,8240,8240,4,13714.18,11
8241,8241,8241,6,20134.22,17
8242,8242,8242,4,14849.73,10
8243,8243,8243,4,18430.239999999998,11
8244,8244,8244,1,3541.14,3
8245,8245,8245,7,33333.14,19
8246,8246,8246,4,17941.59,10
8247,8247,8247,2,6077.24,5
8248,8248,8248,2,8939.36,4
8249,8249,8249,1,1748.9,2
8250,8250,8250,9,28279.809999999998,23
8251,8251,8251,4,10594.09,9
8252,8252,8252,1,5472.55,3
8253,8253,8253,6,22721.81,14
8254,8254,8254,2,6720.67,5
8255,8255,8255,6,23051.910000000003,14
8256,8256,8256,2,3960.63,5
8257,8257,8257,5,17219.33,13
8258,8258,8258,2,6572.15,5
8259,8259,8259,6,28318.47,17
8260,8260,8260,3,7715.24,8
8261,8261,8261,3,14424.8,9
8262,8262,8262,1,5960.21,3
8263,8263,8263,2,5737.17,4
8264,8264,8264,3,11035.61,7
8265,8265,8265,2,3484.5299999999997,5
8266,8266,8266,1,2249.02,2
8267,8267,8267,3,11121.29,8
8268,8268,8268,5,10025.08,11
8269,8269,8269,2,4451.4,4
8270,8270,8270,5,15785.62,12
8271,8271,8271,1,3120.9,3
8272,8272,8272,5,17100.68,13
8274,8274,8274,2,8558.64,4
8275,8275,8275,2,3214.89,4
8276,8276,8276,1,1286.34,2
8277,8277,8277,4,16243.099999999999,11
8278,8278,8278,4,11266.98,10
8279,8279,8279,3,7229.8,6
8280,8280,8280,2,3974.66,4
8281,8281,8281,3,14961.77,7
8282,8282,8282,2,2974.1800000000003,4
8284,8284,8284,5,17417.75,12
8285,8285,8285,3,11270.440000000002,8
8286,8286,8286,1,2447.8,2
8287,8287,8287,3,7891.52,7
8288,8288,8288,2,3843.5299999999997,4
8289,8289,8289,6,23212.91,15
8290,8290,8290,6,23476.309999999998,14
8291,8291,8291,3,10571.67,7
8292,8292,8292,1,4860.97,3
8293,8293,8293,4,22530.99,11
8294,8294,8294,2,4254.18,5
8295,8295,8295,4,16309.86,10
8296,8296,8296,3,8078.17,7
8297,8297,8297,2,8348.92,5
8298,8298,8298,6,21198.049999999996,15
8299,8299,8299,1,2891.81,3
8300,8300,8300,3,11102.43,7
8301,8301,8301,4,16206.99,10
8302,8302,8302,4,14969.88,10
8304,8304,8304,3,14313.410000000002,8
8305,8305,8305,4,14339.58,10
8306,8306,8306,4,13250.83,9
8307,8307,8307,4,17599.73,10
8308,8308,8308,3,6144.74,6
8310,8310,8310,4,17834.600000000002,11
8311,8311,8311,2,5320.63,5
8312,8312,8312,4,14205.04,10
8313,8313,8313,5,23580.73,14
8314,8314,8314,3,11024.49,6
8315,8315,8315,2,17441.21,6
8316,8316,8316,4,12050.230000000001,8
8317,8317,8317,5,21426.53,13
8318,8318,8318,2,7331.0199999999995,4
8319,8319,8319,2,7312.36,5
8320,8320,8320,3,19809.69,9
8321,8321,8321,4,16336.14,11
8322,8322,8322,2,9890.83,6
8323,8323,8323,2,7120.719999999999,5
8324,8324,8324,2,7397.76,5
8325,8325,8325,3,13111.740000000002,8
8326,8326,8326,6,31345.79,17
8327,8327,8327,6,27727.72,15
8328,8328,8328,3,7252.9,7
8329,8329,8329,3,13149.060000000001,9
8330,8330,8330,4,15694.11,9
8331,8331,8331,1,6757.44,3
8332,8332,8332,4,19395.66,11
8333,8333,8333,3,16414.32,7
8334,8334,8334,1,5274.83,2
8335,8335,8335,2,8129.84,5
8336,8336,8336,2,3765.11,6
8337,8337,8337,2,4677.37,5
8338,8338,8338,5,13795.240000000002,13
8339,8339,8339,2,10738.71,5
8340,8340,8340,2,3581.17,4
8342,8342,8342,6,18536.32,14
8343,8343,8343,4,17057.620000000003,9
8344,8344,8344,3,12029.560000000001,8
8345,8345,8345,3,15114.020000000002,7
8346,8346,8346,4,18217.6,10
8347,8347,8347,5,20802.97,11
8348,8348,8348,10,34387.53,24
8349,8349,8349,1,2461.37,3
8350,8350,8350,3,20356.28,9
8351,8351,8351,1,4798.87,2
8352,8352,8352,3,12028.95,7
8353,8353,8353,4,13358.39,10
8354,8354,8354,3,9627.95,8
8355,8355,8355,3,11975.94,6
8356,8356,8356,2,5268.91,5
8357,8357,8357,3,7273.62,6
8358,8358,8358,3,12768.27,8
8359,8359,8359,3,12587.14,7
8360,8360,8360,3,17119.13,9
8361,8361,8361,5,21860.85,14
8362,8362,8362,2,6876.97,5
8363,8363,8363,6,21714.01,15
8364,8364,8364,1,4193.37,2
8365,8365,8365,5,14444.99,12
8366,8366,8366,1,6100.55,2
8367,8367,8367,1,2960.13,2
8368,8368,8368,3,15133.38,8
8369,8369,8369,6,20061.32,15
8370,8370,8370,4,9874.36,9
8371,8371,8371,4,17622.35,9
8372,8372,8372,4,14754.02,9
8374,8374,8374,4,14565.039999999999,9
8375,8375,8375,1,3240.36,2
8376,8376,8376,3,12607.98,7
8377,8377,8377,2,3747.12,4
8378,8378,8378,5,16912.34,12
8380,8380,8380,4,12922.26,10
8382,8382,8382,3,16178.09,7
8383,8383,8383,5,18826.600000000002,12
8384,8384,8384,3,8087.39,7
8385,8385,8385,1,2335.86,3
8386,8386,8386,4,14237.100000000002,9
8387,8387,8387,3,6801.53,8
8388,8388,8388,1,4409.31,2
8389,8389,8389,5,13909.239999999998,11
8390,8390,8390,8,37537.270000000004,22
8391,8391,8391,6,14085.309999999998,13
8392,8392,8392,2,5903.07,6
8393,8393,8393,5,11413.16,13
8394,8394,8394,3,8601.06,6
8395,8395,8395,2,8955.66,6
8396,8396,8396,3,14272.689999999999,8
8397,8397,8397,4,20005.71,10
8398,8398,8398,8,32403.84,21
8399,8399,8399,8,27799.74,20
8400,8400,8400,1,2764.51,2
8401,8401,8401,3,12799.539999999999,8
8402,8402,8402,4,17308.97,10
8403,8403,8403,3,8775.54,7
8404,8404,8404,3,17248.22,8
8405,8405,8405,5,17297.329999999998,12
8406,8406,8406,1,1081.52,2
8407,8407,8407,2,13942.45,5
8408,8408,8408,1,5897.81,3
8409,8409,8409,4,13797.26,9
8410,8410,8410,2,3799.14,4
8411,8411,8411,1,2748.84,3
8412,8412,8412,1,2291.49,3
8413,8413,8413,2,12221.46,5
8414,8414,8414,4,18434.199999999997,10
8415,8415,8415,2,16074.55,6
8416,8416,8416,1,4008.0,2
8417,8417,8417,1,3525.04,3
8418,8418,8418,3,12526.399999999998,8
8419,8419,8419,4,16305.849999999999,11
8420,8420,8420,2,5559.36,4
8421,8421,8421,2,5164.03,5
8422,8422,8422,6,27511.489999999998,16
8423,8423,8423,4,14574.119999999999,10
8424,8424,8424,2,5215.9400000000005,5
8425,8425,8425,4,13223.539999999999,12
8426,8426,8426,2,7457.73,5
8427,8427,8427,3,10585.05,7
8429,8429,8429,2,6758.889999999999,5
8430,8430,8430,3,11734.94,7
8431,8431,8431,5,22281.21,13
8432,8432,8432,4,14185.41,9
8433,8433,8433,3,11158.02,7
8434,8434,8434,6,26576.980000000003,15
8435,8435,8435,8,25506.93,18
8436,8436,8436,5,19773.82,14
8437,8437,8437,2,9499.77,5
8438,8438,8438,1,3886.21,2
8439,8439,8439,2,6704.4,6
8440,8440,8440,2,7628.68,4
8441,8441,8441,4,16825.11,10
8442,8442,8442,4,16731.260000000002,12
8444,8444,8444,2,9086.52,5
8445,8445,8445,3,5616.52,6
8446,8446,8446,3,9584.08,7
8447,8447,8447,2,7717.9400000000005,6
8448,8448,8448,3,12720.410000000002,9
8449,8449,8449,2,6129.75,6
8450,8450,8450,2,8597.16,5
8451,8451,8451,4,24818.3,10
8453,8453,8453,1,4509.8,2
8454,8454,8454,6,18850.83,17
8455,8455,8455,9,32800.51,22
8456,8456,8456,1,4796.31,2
8457,8457,8457,2,11622.33,6
8458,8458,8458,3,12170.42,8
8459,8459,8459,1,2234.91,2
8460,8460,8460,3,7487.25,7
8461,8461,8461,1,1828.92,2
8462,8462,8462,4,13826.240000000002,10
8463,8463,8463,1,1445.8,3
8464,8464,8464,4,19131.43,11
8465,8465,8465,2,4475.33,5
8466,8466,8466,1,2152.1,3
8467,8467,8467,1,3957.03,2
8468,8468,8468,3,11057.59,7
8469,8469,8469,5,21111.370000000003,12
8470,8470,8470,6,23012.09,13
8471,8471,8471,6,22572.45,16
8472,8472,8472,3,10131.3,6
8473,8473,8473,3,16545.05,9
8474,8474,8474,2,3941.92,5
8475,8475,8475,10,35190.490000000005,23
8476,8476,8476,3,16033.2,8
8477,8477,8477,2,1347.71,4
8478,8478,8478,4,17542.72,9
8479,8479,8479,2,1950.52,5
8481,8481,8481,2,7024.6,6
8482,8482,8482,4,12551.08,8
8483,8483,8483,3,17201.5,8
8484,8484,8484,1,2089.23,2
8485,8485,8485,1,1757.66,2
8486,8486,8486,5,12828.259999999998,11
8487,8487,8487,4,24323.98,11
8488,8488,8488,1,1447.85,2
8489,8489,8489,7,27451.260000000002,17
8490,8490,8490,3,12312.56,9
8491,8491,8491,2,4228.65,5
8492,8492,8492,4,13765.19,9
8493,8493,8493,3,15574.02,7
8494,8494,8494,3,13369.76,7
8495,8495,8495,2,11982.75,5
8496,8496,8496,4,19438.359999999997,12
8497,8497,8497,5,17904.100000000002,11
8499,8499,8499,3,15044.45,8
8500,8500,8500,5,22203.02,13
8501,8501,8501,4,15749.02,10
8502,8502,8502,3,8307.51,7
8503,8503,8503,1,7511.04,3
8504,8504,8504,3,6873.26,8
8505,8505,8505,6,19083.43,14
8506,8506,8506,6,25835.590000000004,16
8507,8507,8507,7,23445.01,19
8508,8508,8508,1,7286.33,3
8509,8509,8509,3,12233.32,7
8510,8510,8510,3,13037.6,6
8511,8511,8511,3,15654.86,9
8512,8512,8512,3,12563.399999999998,9
8513,8513,8513,2,5512.55,5
8514,8514,8514,3,6538.93,7
8515,8515,8515,5,17124.469999999998,11
8518,8518,8518,2,3970.1400000000003,5
8519,8519,8519,2,12343.99,5
8520,8520,8520,3,6773.1900000000005,6
8521,8521,8521,3,8432.05,7
8523,8523,8523,6,22984.010000000002,16
8524,8524,8524,3,10370.77,8
8525,8525,8525,5,21102.88,12
8526,8526,8526,6,24298.199999999997,15
8527,8527,8527,7,25375.43,18
8528,8528,8528,2,10414.11,5
8529,8529,8529,5,26620.44,13
8530,8530,8530,4,15193.92,10
8531,8531,8531,3,11833.1,8
8532,8532,8532,2,6776.79,6
8533,8533,8533,4,13283.64,10
8534,8534,8534,1,4976.22,2
8535,8535,8535,2,4719.7699999999995,4
8536,8536,8536,3,11889.25,8
8537,8537,8537,1,3009.34,3
8538,8538,8538,3,10322.730000000001,7
8539,8539,8539,3,14007.75,8
8540,8540,8540,4,13710.02,10
8541,8541,8541,2,7592.98,4
8542,8542,8542,6,26185.59,16
8543,8543,8543,2,12219.36,6
8544,8544,8544,4,16078.46,9
8545,8545,8545,5,18580.88,13
8546,8546,8546,5,13507.490000000002,11
8547,8547,8547,8,21263.760000000002,19
8548,8548,8548,2,6793.83,5
8549,8549,8549,8,26690.540000000005,22
8550,8550,8550,5,17183.14,12
8551,8551,8551,2,14807.49,6
8552,8552,8552,1,3386.4,3
8553,8553,8553,3,8085.06,7
8554,8554,8554,2,4613.72,4
8555,8555,8555,6,23379.65,13
8556,8556,8556,3,15679.48,9
8558,8558,8558,1,4026.33,3
8559,8559,8559,7,17681.969999999998,18
8560,8560,8560,3,11381.18,8
8561,8561,8561,4,17557.85,11
8562,8562,8562,1,7638.39,3
8563,8563,8563,4,9534.7,9
8564,8564,8564,4,8852.720000000001,9
8565,8565,8565,2,10421.6,5
8566,8566,8566,6,32564.739999999998,17
8567,8567,8567,5,18864.170000000002,13
8568,8568,8568,5,15879.899999999998,11
8569,8569,8569,5,19414.46,12
8570,8570,8570,4,16223.84,9
8571,8571,8571,4,12898.41,8
8572,8572,8572,3,10563.29,7
8573,8573,8573,1,6717.55,3
8574,8574,8574,2,7194.4,5
8575,8575,8575,3,9664.73,7
8576,8576,8576,2,9185.130000000001,6
8577,8577,8577,3,13851.97,7
8578,8578,8578,1,3153.87,2
8579,8579,8579,4,16820.11,10
8580,8580,8580,3,15744.46,8
8581,8581,8581,2,4961.110000000001,5
8582,8582,8582,3,11936.289999999999,6
8584,8584,8584,1,4681.61,3
8585,8585,8585,1,680.39,2
8586,8586,8586,4,11903.71,9
8587,8587,8587,2,7429.610000000001,5
8588,8588,8588,1,3883.46,3
8589,8589,8589,2,11375.599999999999,5
8590,8590,8590,3,12910.51,7
8591,8591,8591,3,11287.43,7
8592,8592,8592,7,29704.78,17
8593,8593,8593,5,14374.92,14
8594,8594,8594,4,12786.82,9
8595,8595,8595,3,9136.31,8
8596,8596,8596,2,5992.63,4
8597,8597,8597,3,8786.869999999999,8
8598,8598,8598,5,26927.29,11
8599,8599,8599,4,12790.97,10
8600,8600,8600,7,26405.629999999997,18
8601,8601,8601,4,14764.96,10
8602,8602,8602,5,16493.399999999998,10
8603,8603,8603,2,5841.75,4
8604,8604,8604,2,4871.0599999999995,5
8605,8605,8605,3,11696.31,7
8606,8606,8606,6,31739.32,17
8607,8607,8607,2,9193.2,6
8608,8608,8608,1,4273.58,3
8609,8609,8609,3,13111.79,8
8610,8610,8610,3,5712.92,7
8611,8611,8611,4,16010.030000000002,10
8612,8612,8612,2,11869.48,5
8613,8613,8613,2,4960.219999999999,6
8614,8614,8614,4,17994.36,9
8615,8615,8615,1,4671.13,2
8616,8616,8616,3,12867.29,8
8617,8617,8617,7,23294.249999999996,17
8618,8618,8618,3,9139.84,6
8619,8619,8619,4,15942.88,10
8620,8620,8620,7,24176.62,17
8622,8622,8622,2,7690.26,6
8623,8623,8623,7,21443.14,15
8624,8624,8624,4,10857.71,9
8626,8626,8626,2,9450.87,4
8627,8627,8627,3,12973.150000000001,8
8628,8628,8628,3,5634.5,6
8629,8629,8629,3,7565.22,7
8630,8630,8630,6,26532.350000000002,15
8631,8631,8631,5,15680.400000000001,11
8632,8632,8632,2,6825.610000000001,5
8633,8633,8633,2,11052.369999999999,5
8634,8634,8634,8,26779.39,19
8635,8635,8635,5,16613.95,12
8636,8636,8636,2,6463.99,5
8638,8638,8638,8,31283.659999999996,20
8639,8639,8639,1,6575.37,3
8641,8641,8641,4,16317.05,10
8642,8642,8642,4,25735.91,11
8643,8643,8643,2,4194.08,5
8644,8644,8644,6,21605.280000000002,14
8645,8645,8645,7,15754.129999999997,19
8646,8646,8646,3,6170.67,6
8647,8647,8647,4,19625.059999999998,9
8648,8648,8648,3,17202.329999999998,7
8649,8649,8649,1,1713.44,2
8650,8650,8650,4,11009.46,8
8651,8651,8651,3,8754.029999999999,7
8652,8652,8652,4,12489.45,11
8653,8653,8653,2,3606.81,4
8654,8654,8654,3,8657.86,7
8655,8655,8655,4,12599.460000000001,9
8656,8656,8656,1,5204.11,2
8657,8657,8657,2,6671.25,4
8658,8658,8658,1,5563.32,3
8659,8659,8659,3,8380.34,7
8660,8660,8660,2,9096.65,6
8661,8661,8661,3,13403.199999999999,8
8662,8662,8662,3,12013.380000000001,8
8663,8663,8663,2,5808.76,4
8664,8664,8664,3,9003.39,8
8665,8665,8665,2,5106.35,6
8666,8666,8666,3,12641.34,8
8667,8667,8667,9,32549.24,23
8668,8668,8668,5,19565.65,13
8669,8669,8669,1,2417.04,3
8670,8670,8670,2,7821.93,5
8671,8671,8671,1,1861.65,2
8672,8672,8672,5,18584.29,12
8673,8673,8673,1,1469.6,2
8674,8674,8674,3,10116.35,8
8675,8675,8675,5,17030.979999999996,13
8676,8676,8676,2,7633.72,5
8677,8677,8677,6,25805.77,17
8678,8678,8678,1,1521.98,2
8680,8680,8680,5,20394.57,12
8681,8681,8681,3,4187.84,6
8682,8682,8682,2,5324.37,5
8683,8683,8683,4,13972.55,9
8684,8684,8684,4,14216.8,10
8686,8686,8686,6,25898.46,14
8687,8687,8687,4,18890.41,10
8688,8688,8688,3,11732.39,7
8689,8689,8689,2,7145.13,5
8690,8690,8690,5,14485.039999999999,11
8691,8691,8691,1,5013.3,2
8692,8692,8692,4,10799.84,10
8693,8693,8693,2,15405.37,5
8694,8694,8694,3,9999.48,7
8695,8695,8695,3,6672.97,6
8696,8696,8696,5,18615.61,14
8697,8697,8697,4,14563.380000000001,11
8698,8698,8698,1,2932.6,2
8699,8699,8699,2,7633.66,4
8700,8700,8700,2,6515.8099999999995,5
8701,8701,8701,4,15847.73,11
8702,8702,8702,4,23792.620000000003,11
8703,8703,8703,2,10547.220000000001,6
8704,8704,8704,3,12124.15,7
8705,8705,8705,3,8979.11,7
8706,8706,8706,4,14327.21,9
8707,8707,8707,4,19322.21,11
8708,8708,8708,5,16939.8,11
8709,8709,8709,2,6806.2,6
8710,8710,8710,5,16807.81,10
8711,8711,8711,2,9889.95,5
8712,8712,8712,6,30308.449999999997,14
8713,8713,8713,5,18299.120000000003,13
8714,8714,8714,1,1390.63,2
8715,8715,8715,2,3933.0,4
8716,8716,8716,4,13601.97,10
8717,8717,8717,1,3234.05,2
8718,8718,8718,3,11690.17,8
8719,8719,8719,4,9240.73,9
8720,8720,8720,2,5713.64,5
8721,8721,8721,4,12037.39,12
8722,8722,8722,6,18766.43,13
8723,8723,8723,6,29278.800000000003,15
8724,8724,8724,2,6933.26,5
8725,8725,8725,2,7357.52,5
8726,8726,8726,1,4669.28,3
8727,8727,8727,5,16519.79,13
8728,8728,8728,1,2940.04,2
8729,8729,8729,3,11212.66,7
8730,8730,8730,1,3065.34,2
8731,8731,8731,3,17018.66,8
8732,8732,8732,3,15817.69,8
8733,8733,8733,2,11192.970000000001,6
8734,8734,8734,4,13869.05,11
8735,8735,8735,4,11151.2,10
8736,8736,8736,3,5735.150000000001,6
8737,8737,8737,2,9326.45,4
8738,8738,8738,3,16820.76,9
8739,8739,8739,6,24012.35,15
8740,8740,8740,3,8715.89,7
8741,8741,8741,4,12589.67,10
8742,8742,8742,2,6244.45,5
8743,8743,8743,1,3190.54,2
8744,8744,8744,4,8844.76,9
8745,8745,8745,2,8445.04,5
8746,8746,8746,2,7098.15,6
8747,8747,8747,1,2596.28,3
8748,8748,8748,4,14418.56,10
8749,8749,8749,3,7537.26,8
8750,8750,8750,4,17415.65,10
8751,8751,8751,4,20748.07,10
8752,8752,8752,3,13902.46,8
8753,8753,8753,6,14086.490000000002,14
8754,8754,8754,1,5042.59,3
8755,8755,8755,2,12565.59,4
8756,8756,8756,3,11276.080000000002,8
8757,8757,8757,7,22413.96,19
8758,8758,8758,1,2936.91,3
8759,8759,8759,4,7159.460000000001,10
8760,8760,8760,4,17057.82,10
8761,8761,8761,2,10966.400000000001,6
8762,8762,8762,4,21479.99,11
8763,8763,8763,3,8861.82,6
8764,8764,8764,10,45533.79,27
8765,8765,8765,4,12853.67,9
8766,8766,8766,4,7553.4400000000005,9
8767,8767,8767,1,7746.47,3
8768,8768,8768,1,2428.22,2
8769,8769,8769,2,7688.610000000001,5
8770,8770,8770,2,11351.75,6
8771,8771,8771,4,14260.429999999998,9
8772,8772,8772,1,1919.32,2
8773,8773,8773,7,34863.780000000006,18
8774,8774,8774,3,6743.360000000001,7
8775,8775,8775,2,6692.62,5
8776,8776,8776,3,14795.890000000001,9
8777,8777,8777,2,5251.39,5
8778,8778,8778,3,9352.869999999999,7
8779,8779,8779,2,10604.72,6
8780,8780,8780,4,13721.58,12
8781,8781,8781,2,5835.37,6
8782,8782,8782,4,21566.149999999998,12
8783,8783,8783,3,9654.529999999999,6
8784,8784,8784,5,19205.480000000003,12
8785,8785,8785,3,15211.849999999999,9
8786,8786,8786,2,9814.16,6
8787,8787,8787,2,6882.9,5
8788,8788,8788,2,6779.04,5
8789,8789,8789,2,6318.26,5
8790,8790,8790,4,15434.45,10
8791,8791,8791,3,6248.869999999999,6
8792,8792,8792,3,6066.4,6
8793,8793,8793,3,11486.14,9
8794,8794,8794,4,18250.93,10
8795,8795,8795,1,2439.31,2
8796,8796,8796,2,4626.82,4
8797,8797,8797,3,11269.449999999999,8
8798,8798,8798,7,19132.15,17
8799,8799,8799,2,8914.529999999999,5
8800,8800,8800,3,15064.38,8
8801,8801,8801,2,15490.689999999999,6
8802,8802,8802,2,8489.1,6
8803,8803,8803,1,1901.98,2
8804,8804,8804,2,6197.09,4
8805,8805,8805,1,2491.45,2
8806,8806,8806,3,19588.34,8
8807,8807,8807,3,16891.11,8
8808,8808,8808,3,14746.18,7
8809,8809,8809,2,10170.06,6
8810,8810,8810,3,17263.98,9
8812,8812,8812,4,17601.61,10
8813,8813,8813,5,18347.94,13
8814,8814,8814,2,4576.5,5
8815,8815,8815,2,6991.7,6
8816,8816,8816,3,16478.800000000003,7
8817,8817,8817,6,25554.940000000002,15
8819,8819,8819,3,17899.44,8
8820,8820,8820,2,5342.4,6
8821,8821,8821,4,14707.64,10
8822,8822,8822,1,5352.82,2
8823,8823,8823,2,8854.470000000001,5
8824,8824,8824,5,20265.289999999997,12
8825,8825,8825,4,19726.5,12
8826,8826,8826,1,2112.3,2
8827,8827,8827,2,10159.87,5
8828,8828,8828,6,32770.76999999999,17
8829,8829,8829,4,15402.12,10
8830,8830,8830,4,27066.230000000003,11
8831,8831,8831,3,8570.83,7
8832,8832,8832,3,17115.55,8
8833,8833,8833,1,2496.26,2
8834,8834,8834,3,17130.89,8
8835,8835,8835,4,10506.75,11
8836,8836,8836,4,8694.99,9
8837,8837,8837,1,2530.64,2
8838,8838,8838,2,15676.32,6
8839,8839,8839,3,14512.79,8
8840,8840,8840,2,7626.55,5
8841,8841,8841,1,4895.34,3
8842,8842,8842,1,1009.11,2
8843,8843,8843,5,16112.57,13
8844,8844,8844,3,7705.77,8
8845,8845,8845,3,11612.91,7
8846,8846,8846,1,8589.67,3
8847,8847,8847,3,10969.61,6
8848,8848,8848,2,7529.68,4
8849,8849,8849,5,22216.170000000002,12
8850,8850,8850,4,10125.22,11
8851,8851,8851,1,9271.77,3
8852,8852,8852,4,15356.039999999999,9
8853,8853,8853,3,11987.61,8
8854,8854,8854,4,20182.440000000002,10
8855,8855,8855,5,30694.97,13
8856,8856,8856,3,11236.34,7
8857,8857,8857,2,4235.92,5
8858,8858,8858,4,15738.6,8
8859,8859,8859,2,5741.55,5
8860,8860,8860,2,12150.029999999999,6
8861,8861,8861,3,13135.45,7
8862,8862,8862,3,7244.73,6
8863,8863,8863,7,28027.100000000002,20
8864,8864,8864,3,15303.560000000001,8
8865,8865,8865,4,21056.47,10
8866,8866,8866,4,17888.09,10
8867,8867,8867,2,11371.95,6
8868,8868,8868,3,12344.2,7
8869,8869,8869,1,6298.49,3
8870,8870,8870,4,11756.71,11
8871,8871,8871,2,6097.79,5
8872,8872,8872,2,8859.5,4
8873,8873,8873,4,18870.410000000003,11
8875,8875,8875,4,18775.8,10
8876,8876,8876,3,18751.92,9
8877,8877,8877,1,4426.18,3
8879,8879,8879,2,6547.55,5
8880,8880,8880,4,17475.84,9
8881,8881,8881,6,17979.12,16
8882,8882,8882,4,23521.97,11
8883,8883,8883,5,20602.57,13
8884,8884,8884,4,13989.599999999999,9
8885,8885,8885,5,16176.84,11
8886,8886,8886,2,4439.07,6
8887,8887,8887,2,9134.8,5
8888,8888,8888,3,11204.18,8
8889,8889,8889,3,21794.95,9
8890,8890,8890,5,19392.489999999998,14
8891,8891,8891,3,8533.61,7
